provider_ruc,provider_name,provider_lat,provider_lng,provider_heading,sum_coactive_debt
20450296628,JS CONTRATISTAS  GENERALES E.I.R.L.,-12.0584684,-77.0915209,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20602623093,CONSTRUCTORA CRACOW S.A.C.,-12.040827830612246,-77.09514057755102,OTROS SERVICIOS,0.0
20459090003,JP REHAB S.R.L.,-12.0611843,-77.0964245,MATERIAL Y EQUIPO MEDICO,0.0
20516429292,RECUPERA OUTSOURCING S.A.C.,-11.9365529,-76.7156918,OTROS SERVICIOS,0.0
20474799671,OXIGENO VENTA ALQUILER Y SERVICIOS S.A.C,-16.4378148,-71.5257196,MATERIAL Y EQUIPO MEDICO,0.0
20490183630,ALV INGENIEROS CONTRATISTAS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ALV CONTRATIS,-6.7819337,-79.8537517,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20601975107,CONSTRUCTORA WHEZAM S.R.L,-13.0104193,-74.17507,OTROS SERVICIOS,0.0
20603079567,MADERERA Y FERRETERIA SAN MARTIN DE PORRES EMPRESA INDIVIDUAL DE RESP. LTDA.,-18.0761278,-70.3262192,OTROS SERVICIOS,0.0
20544072111,DEGEAR & JS VENTAS DIVERSAS Y SERVICIOS GENERALES S.A,-12.0218659,-77.0795129,MATERIAL Y EQUIPO MEDICO,0.0
20605436391,CORPORACION MEDIC ORIENTE E.I.R.L.,-12.0460608,-77.1142616,MATERIAL Y EQUIPO MEDICO,23.0
20601662672,NAYOGA GROUP E.I.R.L.,-16.3932592,-71.5376215,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20606088630,CORPORACION SINAPSYS S.A.C.,-11.8340303,-77.1367645,ALIMENTOS,0.0
20549209034,BIOCURE S.A.C.,-12.0922498,-77.0580774,MATERIAL Y EQUIPO MEDICO,0.0
20604252840,KAKE SERVICES PERU E.I.R.L.,-17.19281,-70.9334423,MATERIAL Y EQUIPO MEDICO,0.0
20101420249,RADIADORES AUTOMOTRIZ LA REAL S R L,-12.0015187,-77.1164174,OTROS BIENES,0.0
20438551825,CORPORACION CIENTIFICA S.R.L.,-11.8392052,-77.1283191,MATERIAL Y EQUIPO MEDICO,163.0
20603068107,DROGUERIA PHARMA BRAN E.I.R.L.,-16.3971336,-71.5298243,MATERIAL Y EQUIPO MEDICO,0.0
20601577756,INVERSIONES MALULO S.A.C.,-4.84989,-77.484852,PROD. ASEO Y LIMPIEZA,0.0
20558150387,ROLLER SERVICE E.I.R.L.,-12.1645758,-76.9880651,MATERIAL Y EQUIPO MEDICO,0.0
20444626055,CLINICA ELERA S.R.L,-11.8329661,-77.1266624,MATERIAL Y EQUIPO MEDICO,0.0
20131906405,BACABE MEDICA S.A.C.,-11.995694403030303,-77.11128223030303,PROD. ASEO Y LIMPIEZA,0.0
20601969565,ORIVAL E.I.R.L.,-12.0220064,-77.1098356,MATERIAL Y EQUIPO MEDICO,1204.0
20530905081,IMPORTADORA MEDICA MIJESA S.A.C.,-9.5361585,-77.526626,OTROS BIENES,0.0
20484325228,OMEGA LAB EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-7.1589157,-78.5199818,MATERIAL Y EQUIPO MEDICO,0.0
20455704791,DISTRIBUIDORA ARCO IRIS S.R.L.,-12.039699197959184,-77.09096540816326,MATERIAL Y EQUIPO MEDICO,2223.0
20452274214,BIOLAB E.I.R.L.,-15.4920719,-70.1398156,MATERIAL Y EQUIPO MEDICO,0.0
20601531071,BEAP MEDIC S.A.C.,-12.0558718,-77.0381959,OTROS BIENES,21.0
20101446639,CIA IND DE MATER ELECTRO MECANICOS SRL,-12.0432818,-77.0687816,OTROS BIENES,0.0
20604948381,GROUP MANAGEMENT SERVICES AND ARCHITECTURE S.A.C.,-12.0748687,-77.0795029,MATERIAL Y EQUIPO MEDICO,0.0
20551079989,CORPORACION JEMAQUITA SOCIEDAD ANONIMA CERRADA- JEMAQUITA,-7.1583838,-78.508404,PROD. ASEO Y LIMPIEZA,0.0
20356133821,EMPRESA PROVEEDORA Y COMERCIALIZ EIRL,-18.0187189,-70.238486,PROD. ASEO Y LIMPIEZA,349.0
20568302860,CONSORCIO REPRESENTACIONES AMERICA LATINA S.A.C.,-6.2297337,-77.8625456,OTROS BIENES,0.0
20601439795,MATPHARMA S.A.C.,-12.0971258,-77.0457307,MATERIAL Y EQUIPO MEDICO,0.0
20520731203,PRETORIAN SEGURIDAD INTEGRAL S.A.C.,-12.0834479,-77.0221544,OTROS SERVICIOS,0.0
20603282681,CORPORACION DAFER MEDIC S.A.C.,-12.0485856,-77.0341626,MATERIAL Y EQUIPO MEDICO,0.0
20601035929,GRUPO CONTISEL S.A.C.,-7.1782946,-78.5015339,MATERIAL Y EQUIPO MEDICO,0.0
20604085528,ESTACIONES PETRO OBEMAN S.A.C.,-12.0389514,-77.0611156,OTROS BIENES,597.0
20536040561,HEMO MEDICAL S.A.C.,-14.0647057,-75.7259984,PROD. ASEO Y LIMPIEZA,0.0
20602250807,SAMA OCUPACIONAL E.I.R.L.,-12.063031327272727,-77.0435638090909,OTROS SERVICIOS,0.0
20542031523,INVERSIONES & SERVICIOS J & N E.I.R.L.,-11.3228539,-74.5290061,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,4090.0
20459821652,SUN PHARMACEUTICAL INDUSTRIES S.A.C.,-12.0594411,-77.1323157,MEDICAMENTOS,0.0
20545660343,INVERSIONES Y NEGOCIACIONES CASTRO E.I.R.L.,-16.3932592,-71.5376215,MATERIAL Y EQUIPO MEDICO,0.0
20492093042,INMOBIDEAS S.A.C.,-6.801397,-79.8361735,OTROS SERVICIOS,0.0
20545727600,XIMEVI S.A.C,-12.082068,-77.0087935,MATERIAL Y EQUIPO MEDICO,0.0
20516326051,DROGUERIAS UNIDAS DEL PERU SOCIEDAD ANONIMA CERRADA,-12.1161587,-77.0176426,MEDICAMENTOS,0.0
20549283358,SALUTEM TECHNICA SOCIEDAD ANONIMA CERRADA,-12.1392512,-76.9938676,MATERIAL Y EQUIPO MEDICO,0.0
20604133255,SERVICIOS EDUCATIVOS SIGNOS DE FE QUILLABAMBA S.R.L.,-13.1859,-74.0247,OTROS SERVICIOS,0.0
20600041071,SERVICIOS MEDICOS SOLIDARIDAD E.I.R.L.,-12.0533745,-77.1221695,MATERIAL Y EQUIPO MEDICO,0.0
20515746219,SIHUAS SERVICIOS GENERALES SAC,-12.0453604,-77.1287334,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,4736.0
20541122461,BRUNNER SOLUCIONES AMBIENTALES S.A.C.,-12.0000965,-77.1131192,MATERIAL Y EQUIPO MEDICO,0.0
20562779869,IMPORT AND EXPORT VALIANT FASHION S.A.C.,-11.8379973,-77.1681826,MATERIAL Y EQUIPO MEDICO,0.0
20548739641,GE HEALTHCARE DEL PERU S.A.C.,-5.0955327,-81.0949454,MATERIAL Y EQUIPO MEDICO,0.0
20481622582,RELUX REPRESENTACIONES E.I.R.L.,-16.3599887,-71.5412406,OTROS SERVICIOS,0.0
20570684699,CORPORACION BRYNIC EIRL,-7.1557805,-78.5223161,MATERIAL Y EQUIPO MEDICO,103.0
20604639299,SAUCES MEDICAL CENTER SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-12.049744628571428,-77.03983846938776,MATERIAL Y EQUIPO MEDICO,0.0
20561174408,CORPORACION VILLACIS INGENIEROS CONTRATISTAS GENERALES S.A.C.,-11.956991,-77.0521309,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20492782255,SUMINISTRO MEDICO & LABORATORIO SAC-SUMELAB SAC,-11.8933661,-77.1125761,OTROS BIENES,0.0
20490766651,GRUPO FARMACEUTICO SAN PEDRO SOCIEDAD ANONIMA CERRADA-&quot;G.F. SAN PEDRO S.A.C.&quot;,-13.5320358,-71.9297501,MATERIAL Y EQUIPO MEDICO,0.0
20603642318,GE PHARMA SOCIEDAD ANONIMA CERRADA - GE PHARMA S.A.C.,-12.0947714,-77.0507309,MATERIAL Y EQUIPO MEDICO,0.0
20511399506,INVERSIONES GONZAMED SAC,-11.838167,-77.167473,OTROS BIENES,0.0
20513181613,MANUFACTURAS TEXTIL VAIO SOCIEDAD ANONIMA CERRADA - MAN.TEX.VAIO S.A.C.,-18.0326064,-70.2446022,MATERIAL Y EQUIPO MEDICO,228.0
20600174372,MIAMED E.I.R.L.,-12.1944982,-77.0283036,MATERIAL Y EQUIPO MEDICO,0.0
20534543213,CONSORCIO KILLA S.R.L.,-12.000574,-77.1143503,OTROS SERVICIOS,8123.0
20507437720,BIOPHARVET S.A.C.,-12.0003762,-76.8796159,MEDICAMENTOS,0.0
20487831477,SOLUCIONES NET PERU null;ARSnull; E.I.R.L.,-12.0563697,-77.1425122,OTROS SERVICIOS,0.0
20574640971,ZE CARLOS CONTRATISTAS GENERALES PERU S.A.C.,-12.2267868,-76.8889404,OTROS SERVICIOS,0.0
20601481457,CIAR INSTALACIONES S.A.C.,-12.0899726,-76.8805394,OTROS SERVICIOS,0.0
20601693870,NUCLEO DE SERVICIOS SOCIEDAD ANONIMA CERRADA,-12.1643056,-76.9710342,MATERIAL Y EQUIPO MEDICO,0.0
20600545281,BIOMED SUPPLY SOCIEDAD ANONIMA CERRADA,-5.0921078,-81.0942303,MATERIAL Y EQUIPO MEDICO,0.0
20413886768,DELVEX E.I.R.L.,-12.071851923232323,-77.16411464343435,LIMPIEZA Y FUMIGACIÓN,0.0
20553932573,PERU TE COSE S.A.C.,-12.0824363,-77.0580951,PROD. ASEO Y LIMPIEZA,0.0
20601597315,GRUPO GENERAL SERVICE DEL ORIENTE S.A.C,-18.0343012,-70.2739264,LIMPIEZA Y FUMIGACIÓN,0.0
20600566891,REPRESENTACIONES JJ SOCIEDAD ANONIMA CERRADA - RJJ S.A.C.,-14.1696426,-72.6232775,ALIMENTOS,0.0
20541171089,DROGUERIA ALFA Y OMEGA S.A.C.,-11.9415309,-77.1103958,MEDICAMENTOS,0.0
20603393156,PERU FUSION GASTRONOMICA E.I.R.L.,-11.9962517,-77.0026824,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20393999625,SERVICIOS GENERALES & COMERCIALIZADORA MONTERRICO E.I.R.L.,-11.9242291,-76.9685972,OTROS SERVICIOS,0.0
20489516943,ARMAS & MEZA TRADING EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-16.3390418,-71.5420398,MATERIAL Y EQUIPO MEDICO,0.0
20602277233,G&K INVERSIONES COMERCIALES Y SERVICIOS S.R.L.,-14.338611,-75.648333,ALOJAMIENTO TEMPORAL Y ALIMENTACIÓN,0.0
20600521072,BUSSINES PERVAR S.R.L.,-11.9832024,-77.1130902,OTROS BIENES,262.0
20605017798,PALHER ASOCIADOS MEDICOS S.A.C.,-12.0515881,-76.9987367,MATERIAL Y EQUIPO MEDICO,7.0
20602075169,CG RHINNO S.A.C.,-12.2045871,-76.9749079,LIMPIEZA Y FUMIGACIÓN,0.0
20601154472,SEIKO INDUSTRIAL S.A.C.,-12.0064222,-77.062047,OTROS SERVICIOS,1066.0
20605882511,GRUPO CONTACTA S.A.C.,-12.0215117,-77.0960694,MATERIAL Y EQUIPO MEDICO,2162.0
20160038161,MEDIC IMPORT S.R.LTDA.,-15.4795672,-70.1547114,MATERIAL Y EQUIPO MEDICO,0.0
20602837182,ADRIANZEN CONSTRUCTORA Y SERVICIOS GENERALES E.I.R.L.,-14.0681377,-70.4340649,OTROS SERVICIOS,649.0
20568348347,GRUPO VICA CONSTRUCCIONES E.I.R.L.,-9.0419667,-78.594568,OTROS SERVICIOS,0.0
20557253735,SALUTARE SOLUCION INTEGRAL EN SALUD S.A.C,-12.0974773,-77.0374125,OTROS SERVICIOS,0.0
20486757354,INVERSIONES ANDROMEDA SAC,-16.3298854,-71.565362,MATERIAL Y EQUIPO MEDICO,0.0
20603729103,ELEVEN SOLUCIONES GENERALES S.A.C.,-11.838167,-77.167473,PROD. ASEO Y LIMPIEZA,0.0
20603475802,INVERSIONES MARIA KAROLINA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-13.5283239,-71.9564513,MATERIAL Y EQUIPO MEDICO,623.0
20601050774,FDA BIOSERVICES S.A.C.,-15.3713948,-75.1556652,MATERIAL Y EQUIPO MEDICO,0.0
20606860219,SERVICIOS MEDICOS C & V SOCIEDAD ANONIMA CERRADA,-11.8340751,-77.1257916,MATERIAL Y EQUIPO MEDICO,0.0
20490536907,KS PROYECTOS E INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-KS PROYECTOS E.I.R.L.,-12.0445345,-77.1123622,OTROS SERVICIOS,0.0
20110168803,PROYECTOS MEDICOS S.A.,-12.1032626,-76.9729860596724,OTROS SERVICIOS,0.0
20551377149,CORPORACION JN GAMARRA S.A.C.,-12.028423,-77.0556107,MATERIAL Y EQUIPO MEDICO,275.0
20601650216,DESCA SOLUCIONES INTEGRALES E.I.R.L.,-11.9655974,-77.0141817,MATERIAL Y EQUIPO MEDICO,0.0
20100102090,PHILIPS PERUANA S A,-12.12837,-77.0229211,MATERIAL Y EQUIPO MEDICO,0.0
20281206991,ESTACION DE SERVICIOS SAN JACINTO SRL,-9.0419667,-78.594568,OTROS BIENES,0.0
20569049645,null;MULTISERVICIOS SELVACORnull; S.A.C.,-11.047356,-75.3215737,OTROS BIENES,0.0
20366164741,SHALOM INVERSIONES S.A.C.,-11.8278111,-77.1311294,OTROS BIENES,0.0
20541265491,RO-CAR SELVA E.I.R.L.,-13.4381488,-76.1416989,OTROS BIENES,61.0
20602969372,SERVICIOS & ENERGIA SELVA E.I.R.L.,-11.9666512,-77.0080947,OTROS BIENES,0.0
20600933508,MITO ASOCIADOS S.A.C.,-12.0476699,-77.002059,OTROS BIENES,106.0
20604894825,INNOVUMA PRODUCTS S.A.C.,-6.2297337,-77.8625456,MATERIAL Y EQUIPO MEDICO,0.0
20602361161,DROGUERIA EDEN PHARMA E.I.R.L.,-11.9854793,-77.0794355,ALIMENTOS,0.0
20251424625,DISTRIBUIDORA VIDAL E.I.R.L,-12.053948092692398,-77.02771787311498,MATERIAL Y EQUIPO MEDICO,11.0
20505097701,IDEMED SOCIEDAD ANONIMA CERRADA,-12.0952577,-77.0131775,MATERIAL Y EQUIPO MEDICO,0.0
20523073410,MILYSZ IMPORT PRODUCT E.I.R.L.,-12.0151464,-76.986577,OTROS BIENES,8139.03
20600018061,LEVEL TECH PERU S.A.C,-14.0586586,-75.7391589,MATERIAL Y EQUIPO MEDICO,0.0
20603938217,LEAVES E.I.R.L.,-12.0001614,-76.9957065,MATERIAL Y EQUIPO MEDICO,0.0
20602552242,ZEUS CONSULTING AND GENERAL SERVICE S.R.L.,-12.0274178,-75.1870486,OTROS BIENES,0.0
20406472281,CONSTRUCTORA Y CONSULTORA EYZAGUIRRE ENRIQUEZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-13.5177518,-71.9776536,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20558100878,CMN SERVICIOS LOGISTICOS E.I.R.L.,-12.067593,-77.133024,OTROS SERVICIOS,52.0
20543681271,CONSTRUCCIONES CAPON S.A.C.,-12.0246277,-75.1899021,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20516929261,EURO DENTAL MEDICAL IMPORT S.A.C.,-12.0127955,-77.0915478,MATERIAL Y EQUIPO MEDICO,0.0
20269085828,H & S GENERAL SERVICE SOCIE DE RESP.LTDA,-12.061846908163265,-77.03127239183672,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",416.0
20555081945,BIOPROCESOS INDUSTRIALES CONSULTORES SOCIEDAD ANONIMA CERRADA,-12.0219908,-77.1098143,MATERIAL Y EQUIPO MEDICO,0.0
20455891613,CONSTRUCTORA FENY E.I.R.L.,-8.5015078,-77.25969,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20603989105,INVERSIONES Y SERVICIOS MULTIPLES FREDERIC NIETO TORRES E.I.R.L. - INSERMUFRE E.I.R.L.,-11.8322524,-77.1262555,OTROS BIENES,0.0
20536630954,F.P. TECNOLOGI Y SYSTEM S.A.C,-8.3852147,-74.5470681,OTROS BIENES,0.0
20600108540,GENESSY A S EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-12.0735363,-75.211676,MATERIAL Y EQUIPO MEDICO,0.0
20600857089,SERVICIOS GENERALES KEISI EMP. INDIVIDUAL DE RESPONS. LIMITADA - SERVICIOS GENERALES KEISI E.I.R.L.,-14.0686718,-70.4353844,OTROS SERVICIOS,0.0
20558113856,M J W CONSTRUCCIONES S.A.C.,-12.042997286868689,-77.04359234444445,OTROS SERVICIOS,0.0
20553859981,SMONT & ARAGON CONTRATISTAS GENERALES S.A.C.,-12.0889966,-76.969172,OTROS SERVICIOS,0.0
20602488994,GRUPO CALDERAS DEL PERU S.A.C.,-12.0177268,-76.9203023,OTROS BIENES,4109.0
20506859779,RENZ S.A.C.,-12.0747047,-77.0151623,OTROS BIENES,0.0
20573325908,SSOMA HUALLAGA SOCIEDAD ANONIMA CERRADA,-9.2930881,-75.9964023,LIMPIEZA Y FUMIGACIÓN,0.0
20487114058,LIVING E.I.R.L.,-12.0265443,-77.0134367,PROD. ASEO Y LIMPIEZA,245.0
20568777621,INVERSIONES ALIMSA SOCIEDAD ANONIMA CERRADA,-5.2003609,-80.6217593,LIMPIEZA Y FUMIGACIÓN,0.0
20601108373,TICGESTION PERU  E.I.R.L. -TICGESTION E.I.R.L.,-8.3852147,-74.5470681,MATERIAL Y EQUIPO MEDICO,0.0
20335599251,PHYMED SRLTDA,-11.8825902,-77.1282052,MATERIAL Y EQUIPO MEDICO,0.0
20600654293,MEDINDUSTRIA S.A.C.,-12.0565086,-77.0700159,MATERIAL Y EQUIPO MEDICO,0.0
20601290228,MAQUI GROUP J & G S.A.C.,-12.1184102,-77.0050888,MATERIAL Y EQUIPO MEDICO,0.0
20433056117,T & T ARQUITECTOS S.A.C.,-12.0246277,-75.1899021,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20603958587,SERVICIOS GENERALES DIVALE E.I.R.L.,-8.3743512,-74.5521498,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",534.0
20519093724,FAGA MOTORS S.A.,-11.1066526,-77.5822279,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,0.0
20393064251,REPRESENTACIONES OXYSOLD E.I.R.L.,-11.9943899,-77.0820518,MATERIAL Y EQUIPO MEDICO,0.0
20536085409,CONTRATISTAS INTEGRALES GRECU S.A.C.,-12.0372529,-77.0630955,OTROS SERVICIOS,0.0
20554356690,"ABBVIE SAS, SUCURSAL DEL PERU",-6.7731506,-79.8320551,MEDICAMENTOS,0.0
20538871711,COMPAÑIA PERUANA DE MATERIAL MEDICO SOCIEDAD ANONIMA CERRADA - MMED S.A.C.,-12.04563122828283,-77.03852272626263,MATERIAL Y EQUIPO MEDICO,0.0
20543178676,MULTI SERVICIOS FEROES E.I.R.L.,-12.0294162,-77.0545201,OTROS SERVICIOS,0.0
20605343288,MERCADOS DE MI SELVA E.I.R.L.,-12.0650618,-77.0175771,PROD. ASEO Y LIMPIEZA,0.0
20601396123,DROGUERIA IMPOFAR S.A.C.,-11.9197667,-77.0590677,MATERIAL Y EQUIPO MEDICO,0.0
20601519322,GG CORP E.I.R.L.,-12.2252545,-76.9225485,MATERIAL Y EQUIPO MEDICO,1022.0
20100049008,COMPAÑIA PERUANA DE RADIODIFUSION S.A.,-12.0750268,-77.0337488,OTROS SERVICIOS,0.0
20479381390,CORPORACION UNIVERSAL S.A.C.,-16.4241076,-71.5115201,OTROS SERVICIOS,10685.0
20108225484,CRAC MEDIOS PUBLICITARIOS SA,-16.4299207,-71.5280128,OTROS SERVICIOS,0.0
20513953012,JMT OUTDOORS S.A.C.,-12.0976027,-76.97287278263855,OTROS SERVICIOS,0.0
20143229816,EMPRESA EDITORA EL COMERCIO S.A.,-12.0804928,-77.0109853,OTROS SERVICIOS,0.0
20602671667,HDW PERÚ S.A.C.,-12.0635924,-77.1268522,OTROS SERVICIOS,0.0
20545533406,LATINA MEDIA S.A.,-12.0823249,-77.0479437,OTROS SERVICIOS,0.0
20338915471,INSTITUTO NACIONAL DE RADIO Y TELEVISIÓN DEL PERÚ - IRTP,-12.074319899999999,-77.03087903164129,OTROS SERVICIOS,0.0
20100114420,ANDINA DE RADIODIFUSION S.A.C.,-12.1008253,-77.0321931,OTROS SERVICIOS,0.0
20492353214,GRUPORPP SOCIEDAD ANONIMA CERRADA,-12.1021759,-77.0277131,OTROS SERVICIOS,0.0
20382350368,CRP MEDIOS Y ENTRETENIMIENTO S.A.C.,-12.1698847,-77.02068215,OTROS SERVICIOS,0.0
20219038683,GRUPO PANAMERICANA DE RADIOS S.A.- GPR S.A,-12.0933192,-77.0307282,OTROS SERVICIOS,0.0
20566032717,T-LIMPIO S.A.C.,-12.22944,-76.9008523,OTROS SERVICIOS,0.0
20512912801,SEGURITY APOSTOL SANTIAGO SOCIEDAD ANONIMA CERRADA,-11.8596732,-77.044531,OTROS SERVICIOS,0.0
20448000126,TEKBIMED  S.R.L.,-13.5917395,-70.9747666,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,0.0
20469727328,TITAN FASHION S.A.C.,-12.0576986,-77.1329851,MATERIAL Y EQUIPO MEDICO,37597.0
20565711670,BIOINGENIERIA Y SERVICIOS HOSPITALARIOS S.R.L. - BIOSERH,-12.0750695,-77.0397247,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,0.0
20605679332,HASAM CORP PERU E.I.R.L.,-11.9875709,-77.061397,OTROS BIENES,0.0
20605585290,STAFF PERU CONTRATISTAS GENERALES SOCIEDAD ANÓNIMA CERRADA,-12.056131,-77.1375091,MATERIAL Y EQUIPO MEDICO,1793.0
20600285301,MELIGYN SOCIEDAD ANONIMA CERRADA,-11.9871496,-77.0600401,PROD. ASEO Y LIMPIEZA,0.0
20601666236,MEDIC BLESS S.A.C.,-11.9613327,-77.0037488,PROD. ASEO Y LIMPIEZA,0.0
20406326625,INDUSTRIA DE MULTISERVICIOS FAMA E.I.R. LTDA.,-16.2460164,-69.093761,OTROS SERVICIOS,1076.0
20256803161,ALICAR TOURS S.A.C.,-8.107335,-79.0036261,OTROS SERVICIOS,0.0
20343148888,ECJ TECHNOLOGY S.A.,-12.0918798,-77.0132521,MATERIAL Y EQUIPO MEDICO,0.0
20536356101,EMYGAB S.A.C.,-11.9524393,-77.0648945,"OBRAS, CONSTRUCCIONES Y CONSULTORIAS",0.0
20602856870,DCT MEDICAL DEVICE EIRL,-11.9781479,-77.0703714,MATERIAL Y EQUIPO MEDICO,0.0
20563217139,SEGUMAX TACTICA S.A.C.,-16.4241076,-71.5115201,OTROS SERVICIOS,0.0
20600377818,CONSTRUCTORA GREEN S.A.C.,-13.0104193,-74.17507,OTROS SERVICIOS,0.0
20605718974,INVERSIONES TEXTILES SUMAQ S.A.C.,-12.0583297,-77.1314534,MATERIAL Y EQUIPO MEDICO,0.0
20551349447,LR INDUSTRIA INTEGRAL E.I.R.L.,-11.9702231,-77.0713508,OTROS SERVICIOS,0.0
20604783667,MAKCROMF S.A.C.,-12.06433105,-75.2231469,OTROS SERVICIOS,0.0
20605721126,INVERSIONES Y DISTRIBUCIONES MASS S.A.C.,-3.5697345,-80.4601151,ALIMENTOS,0.0
20602053076,KAIZEN INGENIERIA & PROYECTOS S.A.C.,-8.2242382,-78.9757746,MATERIAL Y EQUIPO MEDICO,0.0
20538736695,CHALSA CORPORATION S.A.C.,-12.1754424,-76.9654055,MATERIAL Y EQUIPO MEDICO,23990.0
20557571354,ECOIL SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA - ECOILSAC,-11.8387636,-77.1227588,LIMPIEZA Y FUMIGACIÓN,0.0
20544987136,LOGISTICA EMPRESARIAL A & A E.I.R.L.,-12.0252533,-77.1080913,OTROS BIENES,992.0
20602594107,WIN EXCLUSIVE E.I.R.L.,-6.2297337,-77.8625456,MATERIAL Y EQUIPO MEDICO,0.0
20606259540,'VARGASANT S.A.C.,-12.0591916,-77.0077746,OTROS SERVICIOS,0.0
20570729463,DISTRIBUIDORA MEDICAMENTOS INSUMOS MEDICOS ANXI EIRL,-18.0362739,-70.2773403,MEDICAMENTOS,0.0
20100287791,INSTITUTO QUIMIOTERAPICO S A,-11.7859662,-77.155657,MEDICAMENTOS,0.0
20604554561,KAMEDICA E.I.R.L.,-11.8432536,-77.1600967,MATERIAL Y EQUIPO MEDICO,1049.0
20600671562,KLAUSTORE S.A.C.,-7.1583449,-78.5208529,OTROS BIENES,0.0
20527871493,RECICLADORA DE METALES JJ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-12.0038691,-77.0124431,LIMPIEZA Y FUMIGACIÓN,8.0
20510625235,SERVICIOS AEREOS DE LOS ANDES S.A.C.,-12.0984436,-77.0267642,OTROS SERVICIOS,0.0
20601136415,ANSILANS MEDICAL S.A.C.,-12.0001614,-76.9957065,MATERIAL Y EQUIPO MEDICO,0.0
20414948163,"CONSULTING,KNOWLEDGE & SYSTEMS S.A.C.",-11.8825902,-77.1282052,OTROS BIENES,0.0
20600292421,INGENIERIA CONSTRUCCION Y MINERIA CORPORACION VALDIVIA SOCIEDAD ANONIMA CERRADA,-11.8315928,-77.1384669,LIMPIEZA Y FUMIGACIÓN,0.0
20600328574,INGENIERIA-ENERGIA Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA,-17.1926861,-70.9510275,OTROS SERVICIOS,0.0
20458129950,LABORATORIO TECNICO INDUSTRIAL S.A.C.,-12.0001614,-76.9957065,MATERIAL Y EQUIPO MEDICO,0.0
20554210644,CORPORACION MEDICA JF SAC.,-12.0223768,-77.1096556,PROD. ASEO Y LIMPIEZA,4730.0
20259307385,JOQUIS SERVICIOS Y RPRE. COMERCIALES SRL,-12.1714932,-76.9678546,OTROS SERVICIOS,0.0
20554467335,COMPANY AMAZON GROUP E.I.R.L.,-12.045066872727272,-77.03943907272726,MATERIAL Y EQUIPO MEDICO,128.0
20519322260,SERLYMEDIC SOCIEDAD ANONIMA CERRADA,-12.082068,-77.0087935,MATERIAL Y EQUIPO MEDICO,0.0
20601505828,CORPORACION LUMAYJE S.A.C.,-12.0189291,-77.0533768,PROD. ASEO Y LIMPIEZA,0.0
20602809049,N&#39;DIMAR E.I.R.L.,-12.045732107922039,-77.01434905619378,MATERIAL Y EQUIPO MEDICO,0.0
20507115102,MOMARENTO EIRL,-12.1142797,-76.9729721,MATERIAL Y EQUIPO MEDICO,5432.0
20505463146,HEMOCARE S.A.C.,-12.1035455,-77.0316264,MATERIAL Y EQUIPO MEDICO,0.0
20510165561,INTRIAL S.A.C.,-18.0546514,-70.2548022,MATERIAL Y EQUIPO MEDICO,0.0
20533073027,H Y M TORRES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - H Y M TORRES S.R.L.,-12.0458969,-77.1126675,OTROS BIENES,0.0
20448776434,R & JM REPRESENTACIONES Y SERVICIOS GENERALES E.I.R.L.,-16.0578617,-72.4861989,ALIMENTOS,638.0
20522908054,G & L IMPORTACIONES MEDICAS S.A.C.,-3.4804076,-80.2464952,MATERIAL Y EQUIPO MEDICO,0.0
20601375304,AMBULANCIAS EMMA S.A.C.,-11.8438295,-77.1252183,ADQUISICIÓN Y ALQUILER DE VEHÍCULOS,0.0
20600098633,CRECER SEGUROS S.A. COMPAÑIA DE SEGUROS,-12.0945171,-77.0352389,SEGUROS,0.0
